cluster,n_c_2016,n_c_2024,w_2016,w_2024,mittel_2016,mittel_2024,d_2016,d_2024,b_2016,b_2024,d_beitrag,w_quer,d2_quer,bei_position,bei_anteil,rest,anteil_16_pz,anteil_24_pz,treiber,n_subs,woerter,pct_2016,pct_2024,d_pct,tau_pct,ext_2016,ext_2024,d_ext,tau_ext
21,52,52,0.004752764829540262,0.004963726613211149,0.060983904097606706,0.20486500436431257,0.019208954555818593,0.23760077476586572,1.753693869539366e-6,2.802228584197845e-4,2.784691645502451e-4,0.0048582457213757054,0.02841155605223358,2.7247541200860046e-4,5.9937525416446e-6,4.912791094074942e-20,0.0012885903686311235,0.13011672631563834,Position,52,"album, kanye, song, music, songs, drake, rap, hip",0.5183940450234005,0.5817429355405574,0.06334889051715697,0,0.41360330708588516,0.48933097962459765,0.07572767253871249,-0.1666666666666667
1,139,136,0.0127045059866557,0.012982054219167621,0.27255312932108505,0.2378858686060896,0.23077817977929693,0.27062163900764274,6.766237993284091e-4,9.50754651001229e-4,2.7413085167281987e-4,0.01284328010291166,0.06324731988071419,2.565766698288115e-4,1.7554181844008362e-5,-3.3881317890172014e-21,0.49717395159179134,0.4414667790317314,Position,139,"lane, team, riot, play, game, adc, damage, champion",0.5847084744192369,0.6043831145658943,0.01967464014665743,0,0.4599290057031825,0.381362421212115,-0.07856658449106751,-0.1666666666666667
48,98,97,0.008957133717210493,0.009259259259259259,0.005758505866074109,0.12705386441624583,-0.03601644367571401,0.15978963481779898,1.1619052470020675e-5,2.364141425481996e-4,2.2479509007817893e-4,0.009108196488234875,0.013414955805125719,2.2074208928399505e-4,4.053000794183842e-6,3.3034284942917713e-20,0.008537521494228054,0.10977489294256146,Position,98,"code, python, java, function, data, programming, language, file",0.49552585070858096,0.5714417944083949,0.07591594369981397,-0.055555555555555566,0.3682803325338079,0.3891605158963447,0.02088018336253683,0.11111111111111113
37,87,87,0.007951741157115437,0.008304696449026346,-0.08011507553836454,-0.23328515320271886,-0.12189002508015265,-0.20054938280116572,1.181404354831826e-4,3.340153474558782e-4,2.1587491197269562e-4,0.00812821880307089,0.027538616577984374,2.0615501151959048e-4,9.71990045310507e-6,6.776263578034403e-20,0.08680798282627426,0.15509435524004664,Position,87,"batman, movie, superman, marvel, comics, flash, man, comic",0.46454918415498875,0.4506518536758937,-0.013897330479095027,-0.3333333333333334,0.4330096791888102,0.3813105926670595,-0.0516990865217507,0
27,111,103,0.010145324924595559,0.009831996945399006,0.1766858903504903,-0.2289167683425201,0.13491094080870217,-0.19618099794096694,1.8465467292182568e-4,3.7840390866463423e-4,1.9374923574280855e-4,0.009988660934997283,0.028343972951501407,2.026301955101042e-4,-8.880959767295676e-6,2.541098841762901e-20,0.1356817385193315,0.17570542995006355,Position,111,"furry, iateacrayon, bask, linker, rule, porn, compliments, complaints",0.5590508363572093,0.4471333695247205,-0.11191746683248882,-0.27777777777777785,0.4561056814171095,0.4042273918541108,-0.051878289562998725,-0.27777777777777785
61,72,72,0.006580751302440362,0.006872852233676976,-0.29108749128771794,-0.3954715561710032,-0.33286244082950606,-0.36273578576945004,7.291301640689427e-4,9.043109984727172e-4,1.7518083440377452e-4,0.006726801768058669,0.12118732739637839,1.3978190321721595e-4,3.5398931186558535e-5,3.3881317890172014e-20,0.5357549132246539,0.4199014575614245,Position,72,"climbing, trail, hike, ski, hiking, tent, climb, camping",0.41484039103194187,0.39855049437068363,-0.01628989666125824,-0.27777777777777785,0.4540480632284207,0.47833108006609587,0.024283016837675198,-0.1666666666666667
32,33,33,0.003016177680285166,0.003150057273768614,-0.7150889215732331,-0.8055268671435732,-0.7568638711150212,-0.7727910967420201,0.0017277960278013077,0.001881233353734558,1.5343732593325042e-4,0.00308311747702689,0.5850244993014748,7.511448378891114e-5,7.832284214433921e-5,6.776263578034403e-20,1.2695609872712168,0.8735187657569331,Anteil,33,"trek, star, tng, federation, series, enterprise, episode, ship",0.26383896739556606,0.2792937871802225,0.01545481978465646,0,0.5433956827710212,0.5518256716994887,0.008429988928467469,-0.055555555555555566
93,30,29,0.002741979709350151,0.0027682321496754485,-0.018800868150960236,-0.2633726193709208,-0.06057581769274835,-0.23063684896936767,1.0061501752522852e-5,1.4725155851212757e-4,1.3719005675960473e-4,0.0027551059295128,0.028431392895832,1.364436633142418e-4,7.463934453629178e-7,-3.1763735522036263e-21,0.007393054442091202,0.06837376096482274,Position,30,"steelers, game, year, team, orioles, season, nats, redskins",0.4914344747347094,0.4425835232971097,-0.04885095143759971,-0.22222222222222227,0.4375759764097009,0.5388727447902908,0.10129676838058987,0
65,85,85,0.007768942509825428,0.008113783886979763,-0.26156841015749105,-0.3555057516963998,-0.30334335969927917,-0.32276998129484663,7.148762891198184e-4,8.452977443806252e-4,1.3042145526080684e-4,0.007941363198402596,0.09809882734936096,9.659292054042786e-5,3.3828534720379054e-5,-7.453889935837843e-20,0.5252813600611598,0.39249965502826667,Position,85,"meditation, dream, zen, mind, lucid, life, practice, dreams",0.4081992573162141,0.4171554183430227,0.008956161026808629,-0.1666666666666667,0.4531581760705727,0.4172793990199817,-0.035878777050591004,-0.11111111111111113
16,38,38,0.003473174298510191,0.0036273386788850705,-0.190874122743187,0.23013236255420993,-0.2326490722849751,0.2628681329557631,1.8798761098000764e-4,2.506478524530978e-4,6.266024147309017e-5,0.003550256488697631,0.06161262307935417,5.3161769612790524e-5,9.498471860299644e-6,-1.6940658945086007e-21,0.13813073600721432,0.11638407445828705,Position,38,"minecraft, server, blocks, block, jar, java, redstone, world",0.43962904191332275,0.6055450443629092,0.16591600244958649,0.22222222222222227,0.3657478232501275,0.3861315506674962,0.020383727417368713,0.27777777777777785
50,80,80,0.007311945891600402,0.007636502481863307,0.025314794685664777,-0.11756569535265844,-0.016460154856123337,-0.08482992495110528,1.9810744750027285e-6,5.495315897067701e-5,5.297208449567428e-5,0.007474224186731855,0.0037335264325488574,5.17603438870698e-5,1.2117406086044837e-6,-4.870439446712227e-21,0.0014556665404207663,0.025516566301154092,Position,80,"windows, linux, ubuntu, install, microsoft, surface, desktop, update",0.5105103207558525,0.4872525739244982,-0.02325774683135423,-0.38888888888888895,0.427765240416441,0.36059988906992063,-0.06716535134652035,-0.11111111111111113
94,282,276,0.025774609267891418,0.026345933562428408,0.02324468202699074,-0.030853353489943214,-0.018530267514797374,0.0018824169116099417,8.850248569228341e-6,9.335664246236832e-8,-8.756891926765972e-6,0.026060271415159913,1.73457153799535e-4,-8.855992212792885e-6,9.910028602691352e-8,-7.279189390466644e-22,0.006503042101238881,4.334857179575916e-5,Position,282,"team, year, game, season, teams, league, last, play",0.5083359048261692,0.5097250963730184,0.0013891915468492444,0,0.4753672326511728,0.5103981877401161,0.03503095508894333,-0.055555555555555566
62,57,56,0.005209761447765287,0.005345551737304314,0.5366902171240603,0.4469289192866164,0.49491526758227217,0.47966468968816955,0.0012760848148161803,0.0012298949994162167,-4.618981539996356e-5,0.005277656592534801,0.23750966830984002,-7.844132202807504e-5,3.225150662811157e-5,-8.809142651444724e-20,0.9376497406360176,0.5710808602069185,Position,57,"knife, knives, blade, van, light, steel, spyderco, bow",0.6709013914095584,0.6628555086193663,-0.008045882790192138,-0.055555555555555566,0.5655220979571756,0.522948660172635,-0.04257343778454059,-0.055555555555555566
66,91,90,0.008317338451695458,0.00859106529209622,-0.05357487430352488,-0.028925278998354037,-0.09534982384531299,0.003810491403199119,7.561782200596214e-5,1.2474093413964256e-7,-7.549308107182249e-5,0.008454201871895838,0.004553054376033036,-7.673937426034687e-5,1.2462931885243908e-6,-7.411538288475128e-21,0.05556294563505523,5.792133475239361e-5,Position,91,"dog, dogs, puppy, breed, vet, leash, training, pup",0.4841592781654165,0.5194755472357996,0.0353162690703831,-0.11111111111111113,0.43547551924515276,0.40050611848719103,-0.03496940075796173,-0.11111111111111113
80,78,75,0.007129147244310392,0.00715922107674685,0.448031779141849,0.35917257994721413,0.4062568296000609,0.3919083503487673,0.0011766273379528421,0.001099600193822252,-7.702714413059019e-5,0.007144184160528621,0.1593183833348925,-8.181845849505112e-5,4.791314364460891e-6,4.658681209898652e-20,0.8645697413268374,0.5105806795456315,Position,78,"players, league, team, season, club, player, goal, football",0.6273780481218647,0.625965958331889,-0.0014120897899757567,-0.22222222222222227,0.5193491990747813,0.5311632636553772,0.011814064580595973,-0.38888888888888895
39,45,45,0.004112969564025226,0.00429553264604811,-0.2313913016114411,-0.2639546748319593,-0.27316625115322923,-0.23121890443040613,3.0690896943697194e-4,2.2964854710479934e-4,-7.72604223321726e-5,0.004204251105036668,0.0640409912675532,-8.895194307377769e-5,1.1691520741605133e-5,-4.2351647362715017e-20,0.22551253039783084,0.1066334035735804,Position,45,"lens, camera, lenses, photography, photos, nikon, canon, photo",0.4117403194853998,0.4388116615245953,0.02707134203919548,0,0.40996970973501035,0.3971504835858148,-0.012819226149195562,0.11111111111111113
0,30,29,0.002741979709350151,0.0027682321496754485,0.33660288343544076,0.1443671001064067,0.29482793389365264,0.17710287050795984,2.3834250234165073e-4,8.682678269593514e-5,-1.515157196457156e-4,0.0027551059295128,0.0591444686730796,-1.5306840628012705e-4,1.5526866344114517e-6,1.2705494208814505e-21,0.17513082430604798,0.04031654228574792,Position,30,"deck, card, jpg, cardname, cards, type, decks, mana",0.6097851597761329,0.5818641273878955,-0.0279210323882374,-0.055555555555555566,0.43816172193135544,0.419577485497207,-0.018584236434148416,-0.11111111111111113
74,69,69,0.006306553331505347,0.006586483390607102,0.2448454362053762,0.07693010067724058,0.20307048666358807,0.10966587107879375,2.6006726589994226e-4,7.921302274565408e-5,-1.808542431542882e-4,0.006446518361056225,0.026632112916628554,-1.8830937209704464e-4,7.455128942756445e-6,0,0.19109388466010852,0.03678122212924729,Position,69,"house, water, property, home, wall, wire, work, agent",0.5695965280884863,0.5347020738599397,-0.034894454228546534,-0.11111111111111113,0.5373116234204015,0.39133449186939795,-0.14597713155100356,-0.5555555555555557
54,50,50,0.004569966182250251,0.004772814051164567,-0.32150596245666996,0.22751139494420672,-0.3632809119984581,0.26024716534575987,6.031122430419131e-4,3.2325595203562085e-4,-2.798562910062923e-4,0.004671390116707409,0.09985080404646736,-3.0011081381649913e-4,2.025452281020681e-5,3.3881317890172014e-20,0.4431586613183842,0.15009841266379134,Position,50,"plant, plants, soil, leaves, grow, water, tree, garden",0.39871095865679723,0.5973494644157105,0.19863850575891323,-0.1666666666666667,0.4798748269844135,0.4905411307934967,0.010666303809083177,0.1666666666666667
12,281,280,0.025683209944246412,0.026727758686521573,0.31425255004874447,0.2111107188054387,0.27247760050695635,0.24384648920699184,0.0019068253377777175,0.001589262207292971,-3.175631304847466e-4,0.02620548431538399,0.06685257653830204,-3.873939052256839e-4,6.983077474093731e-5,0,1.4011092857201777,0.7379469213762289,Position,281,"car, cars, engine, miles, drive, tires, driving, truck",0.5983239305800324,0.5889810279850839,-0.009342902594948521,-0.1666666666666667,0.47057005677631086,0.45761851938057435,-0.012951537395736512,-0.3333333333333334
33,65,65,0.005940956036925326,0.006204658266513937,-0.5101669117494197,-0.517170991598778,-0.5519418612912078,-0.4844352211972248,0.0018098517672940485,0.0014560935881888382,-3.537581791052103e-4,0.006072807151719631,0.2696586508910035,-4.248677665730247e-4,7.110958746781437e-5,6.776263578034403e-20,1.3298544269859964,0.676112334206874,Position,65,"book, books, read, writing, story, reading, series, fantasy",0.3570199193596919,0.38200692779678463,0.024987008437092728,0.055555555555555566,0.4953361015827165,0.5462149110292764,0.050878809446559925,-0.22222222222222227
59,73,73,0.006672150626085367,0.006968308514700267,0.3309901130148717,0.10040196702621638,0.28921516347308357,0.13313773742776955,5.580947799233762e-4,1.2351784748941932e-4,-4.3457693243395686e-4,0.006820229570392817,0.05068553395507408,-4.495878531534105e-4,1.5010920719453584e-5,3.7269449679189215e-20,0.4100804425925638,0.057353415233533364,Position,73,"games, emunand, game, homebrew, snes, cfw, nes, install",0.6006136643361601,0.5603027973279907,-0.04031086700816944,-0.22222222222222227,0.454061321917396,0.4109441830802187,-0.04311713883717733,-0.38888888888888895
10,55,55,0.005026962800475277,0.005250095456281023,-0.547007185977861,-0.5301185525363641,-0.5887821355196491,-0.4973827821348109,0.0017426690586682492,0.001298819182706096,-4.4384987596215314e-4,0.0051385291283781494,0.2970270175356216,-5.101263032309363e-4,6.62764272687833e-5,-1.3552527156068805e-19,1.2804894877697264,0.603084634432301,Position,55,"bike, bikes, ride, riding, motorcycle, road, helmet, rider",0.3136371842636511,0.3454495031782098,0.03181231891455871,0.3333333333333334,0.5260800822815627,0.4110079195252697,-0.11507216275629295,-0.44444444444444453
58,148,148,0.013527099899460744,0.014127529591447117,-0.20746066264750207,-0.20007892380428588,-0.2492356121892902,-0.16734315340273273,8.40281672309551e-4,3.956235382430355e-4,-4.4465813406651555e-4,0.013827314745453931,0.0450610606870704,-4.717141328554325e-4,2.705599878891691e-5,6.437450399132683e-20,0.6174275275078366,0.18370107256731594,Position,148,"vegan, meat, recipe, food, cheese, sauce, chicken, cook",0.4562215672975738,0.5050829680167219,0.04886140071914813,0.22222222222222227,0.48847728392772627,0.5133027088863051,0.024825424958578868,0.27777777777777785
23,170,147,0.015537885019650855,0.014032073310423826,-0.16848944301384142,-0.15662542907254698,-0.21026439255562954,-0.12388965867099383,6.869472179923169e-4,2.1537334729528995e-4,-4.71573870697027e-4,0.014784979165037342,0.02977988115120162,-4.2673097696015834e-4,-4.484289373686869e-5,3.3881317890172014e-20,0.5047594590128515,0.10000495692511865,Position,170,"weed, drugs, lsd, dose, drug, trip, mdma, take",0.4510621652524523,0.4809300015634915,0.02986783631103923,-0.1666666666666667,0.5032882696317379,0.517789020138856,0.014500750507118076,-0.22222222222222227
44,45,45,0.004112969564025226,0.00429553264604811,0.6256460173343817,0.4286022792789622,0.5838710677925937,0.4613380496805154,0.0014021336323221695,9.1423022372432e-4,-4.879034085978495e-4,0.004204251105036668,0.2768691099441426,-5.38449486626185e-4,5.054607802833548e-5,-6.776263578034403e-21,1.0302686948541921,0.4245072813853772,Position,45,"wear, watch, pair, leather, fit, shoes, watches, jeans",0.6314992009521708,0.6290282448011155,-0.0024709561510553035,-0.3333333333333334,0.6034930760332458,0.5204431040393186,-0.08304997199392716,-0.3333333333333334
47,56,56,0.005118362124120281,0.005345551737304314,-0.383786141870331,-0.3041551719273189,-0.4255610914121191,-0.2714194015257657,9.26946858727442e-4,3.9379873285393953e-4,-5.331481258735025e-4,0.005231956930712298,0.12738536702423942,-5.620887581330456e-4,2.8940632259543038e-5,5.421010862427522e-20,0.6811079260388804,0.18285375516883087,Position,56,"flag, war, history, map, country, german, germany, british",0.3687886329834335,0.4402073253470279,0.07141869236359438,0.3333333333333334,0.4503584968921672,0.40585799959391666,-0.04450049729825056,-0.3333333333333334
34,30,30,0.002741979709350151,0.0028636884306987398,-1.1207357319740403,-1.0741182550575186,-1.1625106815158284,-1.0413824846559654,0.0037055966126635473,0.003105605610962863,-5.999910017006841e-4,0.002802834070024445,1.2179542819933138,-7.48226660023129e-4,1.482356583224448e-4,8.131516293641283e-20,2.7228219178097417,1.4420352344012624,Position,30,"nyc, manhattan, brooklyn, city, park, apartment, rent, subway",0.17395839602014002,0.19238626778058954,0.01842787176044952,0.22222222222222227,0.6818719784959179,0.6533758565304306,-0.02849612196548723,-0.1666666666666667
2,72,68,0.006580751302440362,0.006491027109583811,0.4833657693110138,-0.354746216387508,0.4415908197692257,-0.3220104459859548,0.0012832626406654682,6.73059322073024e-4,-6.102033185924442e-4,0.006535889206012086,0.14934658971426515,-5.968033163744532e-4,-1.3400002217990962e-5,-2.0328790734103208e-20,0.942923909302373,0.312523668119794,Position,72,"bitcoin, btc, ethereum, eth, blockchain, wallet, fork, dao",0.6546425013206021,0.4124906453724416,-0.24215185594816047,-0.11111111111111113,0.4685245364519602,0.42485200826265956,-0.04367252818930062,-0.44444444444444453
72,76,72,0.006946348597020382,0.006872852233676976,-0.2652011741726577,0.028557769361883024,-0.3069761237144458,0.06129353976343618,6.545845791368935e-4,2.5820604925992663e-5,-6.287639742109009e-4,0.006909600415348679,0.04899561927373934,-6.251629743745231e-4,-3.600999836377926e-6,8.512681119905718e-20,0.48097983278678746,0.011989359481254964,Position,76,"baby, husband, weeks, pregnant, pregnancy, kids, sleep, son",0.40685743515676714,0.5413551572857567,0.13449772212898953,0.27777777777777785,0.3933843907475857,0.44835107059081825,0.05496667984323256,-0.1666666666666667
22,660,657,0.060323553605703316,0.0627147766323024,-0.2821575111460719,-0.3334892177828671,-0.32393246068786,-0.30075344738131393,0.006329885549548734,0.005672716869551004,-6.571686799977305e-4,0.061519165119002864,0.09769243759951837,-8.907730863102937e-4,2.3360440631256296e-4,2.710505431213761e-19,4.651113683728783,2.634029759541414,Position,660,"song, music, album, songs, guitar, band, sound, bass",0.4138407910117605,0.4303878664105102,0.016547075398749667,-0.27777777777777785,0.5118569701346376,0.47426392083062063,-0.03759304930401697,-0.1666666666666667
82,84,83,0.007677543186180422,0.00792287132493318,-0.4509761185274898,-0.41728823689513644,-0.49275106806927793,-0.38455246649358327,0.0018641352405636405,0.0011716389611839226,-6.924962793797178e-4,0.007800207255556801,0.19534210728485632,-7.404191949799533e-4,4.792291560023553e-5,-9.486769009248164e-20,1.3697411837603783,0.5440306580012528,Position,84,"pain, doctor, symptoms, treatment, doctors, blood, cancer, help",0.3612902162730652,0.39874518700865097,0.03745497073558579,-0.27777777777777785,0.52247554856329,0.4525166217614243,-0.06995892680186572,-0.11111111111111113
30,39,36,0.003564573622155196,0.003436426116838488,-0.5184858005579116,-0.3614720585566309,-0.5602607500996997,-0.3287362881550777,0.001118891528744068,3.7136614140886013e-4,-7.475253873352078e-4,0.003500499869496842,0.2109798276261282,-7.204888487527704e-4,-2.703653858243742e-5,-4.743384504624082e-20,0.822146255127908,0.17243756222129708,Position,39,"opie, show, spaceedge, howard, podcast, funny, episode, anthony",0.3700272967288674,0.41883134391020826,0.04880404718134085,0,0.6647146959477706,0.6427685528631901,-0.021946143084580427,-0.055555555555555566
69,51,50,0.004661365505895256,0.004772814051164567,0.608069893588879,0.35158474949040447,0.5662949440470909,0.38432051989195765,0.001494853134660286,7.049554315102359e-4,-7.8989770315005e-4,0.004717089778529911,0.23419611283166122,-8.15998519232866e-4,2.6100816082815993e-5,-4.743384504624082e-20,1.0983977222588157,0.32733408496294164,Position,51,"credit, money, pay, debt, tax, income, loan, account",0.6984850147557368,0.6374714875030333,-0.06101352725270348,-0.3333333333333334,0.49321684502169405,0.49466772974659406,0.0014508847249000145,-0.11111111111111113
29,71,71,0.006489351978795357,0.0067773959526536845,-0.8416712173765531,-0.826742454939281,-0.8834461669183412,-0.7940066845377278,0.005064790806949308,0.004272786337479213,-7.920044694700954e-4,0.006633373965724521,0.7054618724666522,-9.952085106209264e-4,2.0320404115083097e-4,5.421010862427522e-20,3.721539298464106,1.9839957868323892,Position,71,"character, spell, players, party, level, spells, campaign, roll",0.24444760880381283,0.3019226741179911,0.057475065314178286,-0.27777777777777785,0.6048946988787149,0.582437112361136,-0.022457586517578898,0.27777777777777785
78,40,35,0.003655972945800201,0.0033409698358151966,0.5957438306849654,0.27534825910655697,0.5539688811431773,0.30808402950811015,0.0011219505393474955,3.1711072196720055e-4,-8.04839817380295e-4,0.003498471390807699,0.2008986452564889,-7.415561193327268e-4,-6.328369804756818e-5,5.421010862427522e-20,0.8243939744531472,0.14724497942330445,Position,40,"legion, raid, dps, guild, mythic, blizzard, wow, server",0.6756875488957093,0.6221642260398457,-0.053523322855863587,-0.3333333333333334,0.5786243004152374,0.43618202437490405,-0.14244227604033333,-0.22222222222222227
75,191,187,0.01745727081619596,0.01785032455135548,-0.35710615381696703,-0.3637289213050083,-0.39888110335875515,-0.3309931509034551,0.002777558880521826,0.001955618473817728,-8.219404067040981e-4,0.01765379768377572,0.13433130028084767,-8.747398260283204e-4,5.279941932422237e-5,-3.3881317890172014e-20,2.0409124328446127,0.9080582332593257,Position,191,"feel, life, relationship, friends, anxiety, day, talk, help",0.3841407604084255,0.4201706625161812,0.036029902107755696,-0.055555555555555566,0.4509615617892104,0.45250704018564475,0.0015454783964343743,0.11111111111111113
38,32,32,0.002924778356640161,0.0030546009927453228,1.1305168214326085,0.8820174551519291,1.0887418718908204,0.9147532255534823,0.003466911949133213,0.0025560090528003055,-9.109028963329075e-4,0.002989689674692742,1.0110661636344138,-0.0010421621709726602,1.3125927463975264e-4,2.710505431213761e-20,2.5474396781227564,1.1868394043903963,Position,32,"army, military, navy, recruiter, duty, school, job, unit",0.8358777908166336,0.7753059243595521,-0.06057186645708146,-0.1666666666666667,0.6717555816332671,0.6377222934793912,-0.03403328815387585,-0.11111111111111113
11,40,40,0.003655972945800201,0.0038182512409316535,0.5912098408912205,0.12087161940809459,0.5494348913494325,0.15360738980964775,0.0011036603594997264,9.009251700699913e-5,-0.0010135678424927272,0.0037371120933659273,0.16273696501814786,-0.001039976519730739,2.6408677238011834e-5,4.743384504624082e-20,0.8109545994278147,0.04183293056316585,Position,40,"race, car, racing, cars, driver, drivers, nascar, hamilton",0.6919901305891557,0.5609734114465976,-0.13101671914255808,-0.38888888888888895,0.4661822230246134,0.4473480777897182,-0.018834145234895183,-0.22222222222222227
57,92,90,0.008408737775340463,0.00859106529209622,0.411960726956302,-0.019133897929465314,0.37018577741451386,0.013601872472087842,0.001152312485293748,1.5894410201627238e-6,-0.0011507230442735854,0.008499901533718341,0.06861126036736746,-0.00116323276499785,1.250972072426483e-5,-3.1509625637859973e-19,0.8467035187805825,7.380299500961789e-4,Position,92,"weight, calories, eat, fat, lbs, gym, day, eating",0.6233552072131473,0.5335004988001834,-0.08985470841296395,-0.3333333333333334,0.44478415242640457,0.4320880661574668,-0.012696086268937756,0.11111111111111113
45,33,33,0.003016177680285166,0.003150057273768614,-0.7595059501450853,-0.4126692720535766,-0.8012808996868733,-0.37993350165202344,0.0019365401377112851,4.547090843222363e-4,-0.001481831053389049,0.00308311747702689,0.39320027294028664,-0.0015344725460878753,5.264149269882641e-5,-4.0657581468206416e-20,1.4229433159721359,0.2111364426572194,Position,33,"seattle, mariners, seahawks, year, game, team, portland, season",0.28727061187794173,0.39226808942897273,0.104997477551031,0,0.571154768482806,0.4771747705501649,-0.09397999793264111,0.1666666666666667
20,51,47,0.004661365505895256,0.004486445208094693,0.7141300986675615,0.2423403907993221,0.6723551491257734,0.27507616120087525,0.0021072236335209753,3.394753760660048e-4,-0.0017677482574549705,0.004573905356994975,0.2638641705084755,-0.0017215930581707295,-4.61551992842411e-5,1.0164395367051604e-19,1.5483592238480233,0.15762962681762482,Position,51,"size, supreme, shoes, pair, tee, hoodie, black, adidas",0.695902023323622,0.6017772414846044,-0.09412478183901762,-0.27777777777777785,0.5802739221704207,0.40679402482208044,-0.1734798973483403,-0.44444444444444453
24,67,62,0.006123754684215337,0.005918289423444063,-0.5372278965380985,0.14543902138540096,-0.5790028460798866,0.1781747917869541,0.0020529538265694905,1.878835336536957e-4,-0.0018650702929157948,0.0060210220538297,0.18349527609846666,-0.0018273683881619264,-3.770190475386831e-5,-9.486769009248164e-20,1.5084825088980403,0.08724052871879115,Position,67,"unpaid, original, paypal, borrower, date, lender, paid, loans",0.3241339789587897,0.5756052231070039,0.2514712441482142,0.055555555555555566,0.5440616020816661,0.3910084013879679,-0.1530532006936982,0.055555555555555566
92,1150,1064,0.10510922219175578,0.10156548300878197,0.30527316046840347,0.0122430468196648,0.26349821092661535,0.04497881722121796,0.007297870691504993,2.0547651914198128e-4,-0.007092394172363011,0.10333735260026888,0.0357272005800734,-0.006965786291769442,-1.2660788059357063e-4,1.2739375526704677e-18,5.362375981310115,0.09540953281347148,Position,1150,"game, hero, dota, bible, games, team, true, play",0.5930328553000986,0.5217695719522052,-0.07126328334789345,-0.5555555555555557,0.5031240400742037,0.48657448905308304,-0.016549551021120712,-0.055555555555555566
60,52,51,0.004752764829540262,0.004868270332187858,-1.4900601104889613,-0.8950050750417484,-1.5318350600307493,-0.8622693046401952,0.011152451316995639,0.0036195996601717235,-0.007532851656823915,0.00481051758086406,1.5450135024320475,-0.007711309218019653,1.7845756119573707e-4,1.1655173354219173e-18,8.194669322464367,1.6806996438856179,Position,52,"questions, flair, askscience, physics, question, science, contain, math",0.11738557825396605,0.3127398981917445,0.19535431993777846,0.3333333333333334,0.7652288434920679,0.525382392704716,-0.2398464507873519,-0.22222222222222227
